username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
RanjeetaPatel4,"Assistant Professor(II), KIIT University(Deemed to be)",Bhubaneswar,54,50,2770,2018-12-22 05:59:39,2020-11-13 15:25:46,117,"A one-day orientation program was organised by KISS &amp; @USAndHyderabad  in Malkangiri district, for Youth Volunteers from Chitrokonda, Mathili, Khairput, Kalimela, Malkangiri &amp; Korkunda . They will sensitise tribal communities &amp; build resilience to reduce the spread of #COVID19 https://t.co/mzo7TtK4ii",[]
trx20,,,451,26,1163,2011-08-30 00:35:35,2020-11-13 15:25:46,45,"COVID-19 shut downs are a sham
8.9 ppl in 1000 in U.S. were likely to die in 2020 (trendline mortality rate)
With Covid, mortality rate likely to be 9.4 ppl in 1000 (rate varies by demographic)
Thus, Covid added one in 500 ppl more deaths
For this we shut down the country????",[]
leafsrone,"Augmenter of follicles. ❤️ my wife, hockey & all things furry. Live between Victoria, London, & when lucky Paris.","Victoria,BC",1476,454,14554,2012-02-16 22:53:16,2020-11-13 15:25:45,118,Dr. Bonnie Henry says Santa has immunity from COVID-19. But he won't be able to eat cookies or drink milk due to concern of spread. He would also like hand sanitizer available when he stops by. #christmas #bcpoli #COVID19BC,[]
domecarrionMKT,Love to travel,"Quito, Ecuador",98,33,42,2020-08-26 04:02:26,2020-11-13 15:25:45,0,"Qatar Airways during COVID-19 gave away 100000 tickets to health care workers and teachers around the world to thank them for their effort in this difficult times.
#CostumerJourneyMKT @Marketeers_USFQ","[{'text': 'CostumerJourneyMKT', 'indices': [164, 183]}]"
JournalistWFH,Entertainment Journalist with @IBTimes | I cover Hollywood | Ex ANI | Member of @LaunchpadSports | Tweets Are Personal | https://t.co/eAtd41CzpQ,"New Delhi, India",2380,11700,11768,2018-07-06 16:50:53,2020-11-13 15:25:45,0,"BREAKING: Egyptian Football Association confirms that Mohamed Salah has tested positive for COVID-19. 

#MohamedSalah #COVID19 https://t.co/GvQplE827E","[{'text': 'MohamedSalah', 'indices': [104, 117]}, {'text': 'COVID19', 'indices': [118, 126]}]"
dufferellas,Ella Ella duffer Ella,Duffer Nation ,355,243,31423,2008-10-17 15:44:03,2020-11-13 15:25:45,15,"Ontario Health Officials are projecting 6,000 cases of #Covid_19 or more a day by mid-December at a 5 per cent rate of growth. @680NEWS","[{'text': 'Covid_19', 'indices': [72, 81]}]"
ikop30,หน้าร้อนยกให้เมืองไทย น่ารักกว่าใครยกให้เธอ,,1521,1344,396386,2011-03-31 15:01:49,2020-11-13 15:25:45,20,"BREAKING: Mohamed Salah has tested positive for Covid-19...

🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/QZeV3MDhZv",[]
BLM_KC,Not affiliated with BLM Foundation. Supporter of #blacklivesmatter movement,"Missouri, USA",1658,1164,14880,2020-01-21 22:28:57,2020-11-13 15:25:45,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
libbysmom2,"I hate what Trump, his grifter family and corrupt administration have done to our country. I can’t wait for the blue wave coming. 🌊🌊I block Trump supporters.","Washington, USA",715,801,24675,2017-01-16 23:17:31,2020-11-13 15:25:45,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
Mightymouth5413,“One man with courage is a majority.” - Thomas Jefferson,"Florida, USA",1592,3567,446223,2012-11-06 18:11:10,2020-11-13 15:25:45,276,"Growth rate in cases is dependent on the number of tests done/processed – which is inconsistent. If we want to know when the curve is flattening, best numbers to follow are hospital admissions – specifically ICU – and the number of COVID-19-related deaths. https://t.co/b76hmpjGg4",[]
EAbraham187,,,63,33,881,2020-03-21 04:16:55,2020-11-13 15:25:45,147,"Mohamed Salah has tested positive for Covid-19, the Egyptian FA has announced.

Get well soon, @MoSalah 🙏 https://t.co/gHZdqk5Lwj",[]
alihaydude,dog mom. MICU RN,,523,791,16173,2010-11-12 00:10:55,2020-11-13 15:25:45,235,"The issue isn’t beds or ventilators. It’s people. 

In many states, there already aren’t enough nurses/docs to care for the incoming COVID-19 patients. 

Here’s what it takes to care for one in an ICU. (Non-COVID patients are coming in sicker too.) 3/

https://t.co/is2NGHdwRP https://t.co/s5rYDtGez9",[]
fcit_j,ヴェルディ、啓明学園#3→サッカー、シティ、KDB17、セイウィトウキョウ,東京,615,683,8178,2013-06-06 20:17:57,2020-11-13 15:25:45,192,OFFICIAL: The Egyptian FA have confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/dRcD5xR7O1,[]
HumphreyPrince6,"Wednesday// Liverpool ❤️// Persco💙🖤// Fellow💛🖤// Pharm D// Catholic
Ig@prince_hvmphrey",,407,344,51,2019-06-30 16:54:58,2020-11-13 15:25:45,1189,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
Beate251,"Proud Kraut / reluctant Brit (Brexit!), living in London. European. Love books & films. Massive Big Bang Theory fan. Trying to grow veg.","Isle of Dogs, East London",295,234,20435,2009-04-15 13:43:19,2020-11-13 15:25:45,0,@danthedealer Wait till you say the same about the Covid-19 vaccine...,[]
mdurian614,,,130,12,81,2011-07-10 20:19:55,2020-11-13 15:25:44,357,"NEW: Supreme Court Justice Alito said in recent remarks that the COVID-19 pandemic has caused ""previously unimaginable"" restrictions on liberty and warned that the US must prevent the freedom of speech ""from becoming a second-tier constitutional right."" https://t.co/sBcLadvMS3",[]
AalsMitch,Dream chasin’ catching all my goals || Future Dr.Tomlinson,Jamaica,543,984,6420,2018-12-19 00:58:20,2020-11-13 15:25:44,12,"Jamaica COVID-19 Updates for Nov 12, 2020 (posted Nov 13, 2020)

New Cases: 89
New Deaths: 2
New Recoveries: 125
New Tests: 1001
Daily Positivity: 8.89%
Active Cases: 4199

Summary with information on total figures and hospitalizations below:

#JamaicaCOVID19 https://t.co/bBkWifaGRM",[]
patc38,,,23,29,11705,2014-10-27 19:24:08,2020-11-13 15:25:44,444,"It is with great sadness we announce that Consultant Anaesthetist Dr Krishnan Subramanian has sadly died from COVID-19. Colleagues said ""Krishnan was a quiet and dedicated colleague"" who was ""hugely committed to his work"". https://t.co/YS14NgbYKN",[]
Vader671,“It’s no use going back to yesterday because I was a different person then.” ― Lewis Carroll,,743,950,227673,2016-07-10 04:52:16,2020-11-13 15:25:44,2,"📣 New Podcast! ""Ep. 982 | Conservatives Can't Deal With The Loss | Covid Ravages the Nation"" on @Spreaker #biden #coronavirus #covid_19 #covid19 #trump https://t.co/98hkvuxPLZ","[{'text': 'biden', 'indices': [126, 132]}]"
3179Arshavin,"Parent, Gooner, Looking forward to another US  Holiday..........",Ireland,193,146,89795,2011-04-20 11:01:23,2020-11-13 15:25:44,33,This is second #coronavirus super-spreader event hosted by @WhiteHouse and @realDonaldTrump - Corey joins the chief of staff and man supposedly heading legal challenge to #Election2020 and several others. And this after the #AmyConeyBarrett event. Wishing them all better https://t.co/4OcqqB1exx,"[{'text': 'coronavirus', 'indices': [32, 44]}]"
Notori0uslyDave,"Filled with weed, sarcasm, dark humor, and existential dread. #progressive #CaliforniaNative #WearADamnMask","Richmond, VA",5491,5389,16230,2018-08-19 20:13:59,2020-11-13 15:25:44,1,Do you honestly think closing gyms at 10 PM is a restriction? Close the gyms. Close the bars. #COVID19 https://t.co/AgaIkzf0X1,"[{'text': 'COVID19', 'indices': [113, 121]}]"
norhapisah,I AM A TAD INNIT!,"ÜT: 3.1415317,101.7113151",626,1081,106111,2009-06-29 10:00:28,2020-11-13 15:25:44,0,Aduyaiii. Salah pulak. RT @ESPNFC: Breaking: The Egyptian FA has confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/r7ZilVqkM5,[]
AlbertoAguayo19,,"Salinas, CA",132,113,77768,2016-09-05 23:35:53,2020-11-13 15:25:44,20,"Arkansas Gov. @AsaHutchinson says his state is in for a ""challenging time,"" with the surge in COVID-19 cases. He's announcing a coronavirus winter task force to fight the record number of cases and hospitalizations.

Hutchinson joins us now. https://t.co/MMFKvATZky",[]
its_salina,24 & living it up🌈✌🏼Jo😍💕Halloween baby🎃 Beach vibes 🏝,,241,172,4281,2012-02-06 19:49:48,2020-11-13 15:25:44,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
j_will321,,,1633,1035,7658,2019-11-01 13:18:24,2020-11-13 15:25:44,6087,"My heart is broken. My 28-year old nephew, Jake, died from Covid-19 last night. I'm so angry! This didn't have to happen to a healthy, young man! Wear a damn mask!💔😢",[]
Barbi_bb,"✰\\✰\\✰ Music, science 💔",LDN,2371,2234,80645,2010-01-22 12:09:35,2020-11-13 15:25:44,0,"Elon Musk says he tested both positive and negative twice for COVID-19, raises alarm  https://t.co/Yk3lC4yi0G via @MailOnline",[]
BAVO_CVC,"BAVO is the County Voluntary Council for Bridgend County Borough. 



Registered charity no.1146543 and registered company number 7691764.","Bridgend, Wales",2041,3750,60934,2012-04-04 17:23:53,2020-11-13 15:25:44,37,"The rapid COVID-19 surveillance dashboard has been updated. 

💻 https://t.co/zpWRYSUbfh
📱 https://t.co/HSclxpZjBh

Read our daily statement here: https://t.co/u6SKHz0zsG https://t.co/5u13OmPd9b",[]
ActionSara,"I love to laugh, and seek to inspire. I'm an actor, stunt performer, ninja, & dreamer. Live like a kid & be Kind! she/her",,606,187,2303,2011-05-03 20:17:55,2020-11-13 15:25:44,237,"Significant thread on Justice Alito’s hyper-partisan speech at the Federalist Society where he attacked same-sex marriage, gun safety, reproductive rights, and governors for implementing COVID-19 safety measures... https://t.co/zgoMKXMwof",[]
MilnerKaren,life is short live it to the fullest :-),,397,41,217,2012-01-12 23:04:24,2020-11-13 15:25:44,5,We have a confirmed case of Covid-19 in Year 8. All Y8 students and any students using the ZS08 to Connah's Quay will need to self isolate for two weeks.,[]
Priyaa_19,Do bat things and blush later. Up the Reds 🔴,,313,247,20493,2010-11-14 18:30:02,2020-11-13 15:25:44,1172,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
africanaffairs,All about #AfricanAffairs. Promoting the good things about Africa and bringing to light the bad things that need to be fixed. #ForwardEver #Africa!!!,,1079,1071,8044,2009-08-24 23:37:20,2020-11-13 15:25:44,0,"Now playing on African Affairs Radio: The Other Side by Lucky Dube! Tune in now.
Live (Nonstop African Music): https://t.co/4PJNyYARst

@africanaffairs #africansarenotlabrats #standby Resist #coronavirus #africansarenotlabrats #NoToCoronaVirusVaccines","[{'text': 'africansarenotlabrats', 'indices': [152, 174]}, {'text': 'standby', 'indices': [175, 183]}, {'text': 'coronavirus', 'indices': [191, 203]}, {'text': 'africansarenotlabrats', 'indices': [204, 226]}, {'text': 'NoToCoronaVirusVaccines', 'indices': [227, 251]}]"
RockinArugula,Are you ready to nosh?,,206,97,959,2013-07-06 19:36:34,2020-11-13 15:25:44,2173,"Since the morning of Election Day, more Americans have died of #COVID19 (11,142) than the presidential vote margin in Arizona (11,034).

The fact that Trump is obsessed with the second number instead of the first one explains why he isn't getting a second term.","[{'text': 'COVID19', 'indices': [78, 86]}]"
thehawk,▌Stay UpToDate - The Hawk is One of India's topmost English Dailies. Latest news from India and around the world. Published From Haridwar UK & Saharanpur UP.,India,798,2167,94514,2012-11-19 14:48:20,2020-11-13 15:25:43,0,"With 44,879 New Cases, India's Covid-19 Tally Rises to 87.28L; Recoveries Surge Too as 81L Test Negative #India #Covid-19 https://t.co/OptPVgm1Ym","[{'text': 'India', 'indices': [105, 111]}, {'text': 'Covid', 'indices': [112, 118]}]"
WatchMyReview,Movie buff extraordinaire,,391,35,16286,2013-07-22 22:32:28,2020-11-13 15:25:43,0,@seanhannity Is FOX going to speak about COVID 19 or do you not want to upset the President?,[]
SebastianFlet15,,,68,5,23,2020-06-09 02:54:44,2020-11-13 15:25:43,0,"Qatar airline made a marketing campaign for covid -19. They giveaway free tickets for people who needed to return home in quarantine, especially people who work in the first line against the virus. #ConsumerJourneyMKT @Marketeers_USFQ","[{'text': 'ConsumerJourneyMKT', 'indices': [198, 217]}]"
Jojobeans8,Politics News Government & Politics General News Entertainment General News,United States,246,31,10040,2017-10-05 22:46:19,2020-11-13 15:25:43,17,"Lame Duck Donald's severely bruised ego will result in tens of thousands more Americans losing their lives to Covid-19.

He's abandoned his post. #25thAmendmentNow",[]
Alexisbo09,"Proud Hockey Mom, Nurse, Favourite Auntie",,685,224,2407,2011-06-23 16:33:58,2020-11-13 15:25:43,2,"COVID-19 exposure warnings in Hague, Martensville, La Ronge, Prince Albert, Saskatoon and Spiritwood https://t.co/CKOTYnVEys",[]
NastyWomanSammi,Mom&Gma❤FurBabies~ 🚫Maga’s #FibroWarrior #ClimateChgIsReal 🐬 #IKnowNothing #MeToo #PRU #ONEV1 #Z21 #DemVoice1 #LGBTQ+ #HealthCareIsCruicial #WearAMask,RussiAmurica,12193,12963,24539,2016-10-23 16:38:40,2020-11-13 15:25:43,2,"How likely is it you’ll encounter at least one person who is infected with the coronavirus if you go to a bar in Denver?

The answers can be found on this intuitive and peer-reviewed COVID-19 Risk Assessment Planning Tool.

#ONEV1 #OVHealthcare 

https://t.co/hFIThDn1Yg",[]
iAmAllAdhesion,Chemist and Leftist @iiserkol 15' @uakron 20' #Science #Synthesis #Bioinspired #Polymer #Adhesion #LLPS Tell me about Fundamentals of Everything,"Akron, OH",602,276,609,2010-03-01 09:41:27,2020-11-13 15:25:43,0,"@ScienceMagazine article highlighting the efforts by @shailajateacher Kerala's health minister on fighting against COVID-19 spread in Kerala.

“Until we get a vaccine, all of us will have to sacrifice some pleasures in our lives.” - Teacher

https://t.co/k6KOASIQER https://t.co/iiunmc0Pd2",[]
SB2202558592,,,82,11,20024,2019-11-06 16:16:10,2020-11-13 15:25:43,17,"Lame Duck Donald's severely bruised ego will result in tens of thousands more Americans losing their lives to Covid-19.

He's abandoned his post. #25thAmendmentNow",[]
yaboipopcornboy,,,130,145,12025,2013-08-11 12:10:44,2020-11-13 15:25:43,0,"Today at work. I've got a notification that there was a person with #COVID19 in the area and that I was exposed to the risk.

I was at work and the only people around me are my coworkers, one of them had to get a test too

If I die in the next few weeks. It has been fun haha xx","[{'text': 'COVID19', 'indices': [68, 76]}]"
LincolnshireCC,"News and information about the services we provide. Here to help 8.30am to 5.30pm Mon to Fri. For Highways issues, please Tweet @LincsCC_roads","Lincolnshire, UK",16351,34364,28607,2009-07-03 14:00:32,2020-11-13 15:25:43,1,"Did you know you can get benefits information through the WhatsApp #Coronavirus information service?
Get official advice and information directly from the Government here: https://t.co/itu9XWy52y https://t.co/Dh6eZ7Y3nv","[{'text': 'Coronavirus', 'indices': [86, 98]}]"
CraverSan,"A wretched sinner treasured by God; lover of music, science, math, tech, and word jokes","Malden, MA",2438,583,3973,2009-08-12 22:41:10,2020-11-13 15:25:43,67,COVID-19 is a harsh but accurate #systemsthinking teacher. A thread.,"[{'text': 'systemsthinking', 'indices': [48, 64]}]"
HOTTIEIRTEZA,,,1869,145,165113,2018-11-30 14:09:00,2020-11-13 15:25:43,46,BREAKING: Mo Salah has tested positive for COVID-19. https://t.co/V66QD0gRkB,[]
Tboneator64,"56 Year ""OK, Boomer!"" 🤣 Aspie/Diabetes Man! 🇨🇦 #Resistance DM's By Invite!! #BidenHarris2020 🗳 #BlackLivesMatter #Election2020 #POTUS46 #WearAMask ❤",,1301,1437,57750,2014-03-28 01:48:53,2020-11-13 15:25:42,0,"@MelMel1082 COVID-19 numbers are so way beyond scary, right now!!!!",[]
mossking,football did not start in 1992.,"Leucadia, CA",847,272,3741,2007-07-24 02:50:48,2020-11-13 15:25:42,0,"@piersmorgan @realDonaldTrump @JoeBiden @JoeBiden should just start providing leadership. Hold press conferences, unite people against the virus, the US is crying out for leadership. Lead Joe lead.
#leadjoelead #COVID19","[{'text': 'leadjoelead', 'indices': [198, 210]}, {'text': 'COVID19', 'indices': [211, 219]}]"
mkothia94,"Religion, Sports and Politics. 
#LFC #YNWA",,126,55,1110,2020-02-18 16:29:14,2020-11-13 15:25:42,0,"Told you having international football atm was madness. Now Mohamed Salah has tested positive for #COVID19. Its total madness sending players across the globe during a pandemic. 
#coronavirus #Salah #MoSalah #COVIDー19","[{'text': 'COVID19', 'indices': [98, 106]}, {'text': 'coronavirus', 'indices': [179, 191]}, {'text': 'Salah', 'indices': [192, 198]}, {'text': 'MoSalah', 'indices': [199, 207]}, {'text': 'COVIDー19', 'indices': [208, 217]}]"
MHazoo0ne,FPL MMA KICKBOXING NIHON Addict.RT those 4 related info. MUFC fan since 1995.,,1600,99,4798,2014-10-23 00:56:27,2020-11-13 15:25:42,29,"🏥 BREAKING: The Egyptian FA say Mohamed Salah has tested positive for COVID-19.

#FFScout #FPL #GW9 #LFC #LiverpoolFC #FantasyPL https://t.co/vPb1C9XOK3","[{'text': 'FFScout', 'indices': [94, 102]}, {'text': 'FPL', 'indices': [103, 107]}, {'text': 'GW9', 'indices': [108, 112]}, {'text': 'LFC', 'indices': [113, 117]}, {'text': 'LiverpoolFC', 'indices': [118, 130]}]"
sarahowens0,"My ride through life as carer, advocate and mother.",,658,449,32486,2013-10-21 20:56:45,2020-11-13 15:25:42,245,"F**k everything up and walk away

Cummings to leave no. 10 before his #BrexitLies unravel

Before he can be held accountable for the thousands of avoidable deaths due to #Covid19

Words cannot express my contempt and rage https://t.co/yMhjTICprP","[{'text': 'BrexitLies', 'indices': [91, 102]}]"
Littlenikkis,Therapist; Empath - #Love #Peace #Integrity #Authenticity #Equality  #Democracy. #Constitution #America #HumanRights #AnimalRights #Resist #NeverTrumper 💟🌎☮️,United States,4941,2644,12270,2010-07-26 03:36:00,2020-11-13 15:25:42,663,"Covid-19 is now running riot in America, as the President hides in the White House saying nothing.
Very dangerous moment. 
If you don't want to do anything about it @realDonaldTrump then stand aside and let @JoeBiden do it. Lives depend on immediate action to suppress the virus.",[]
LimobusVan,Winery or brewery tours. Night on the town.,Vancouver BC.,1846,771,33536,2009-12-01 03:39:53,2020-11-13 15:25:42,8,"COVID-19 is recognized as an airborne threat, but Ontario teachers say school ventilation still isn’t a priority https://t.co/NskywDbxrp via @torontostar",[]
SteveStevens47,I'm A Massive @F1+Football Supporter(@BristolCity+@LFC)+F1/Football News+Daily Polls/Horoscopes/Quotes/Facts #211 #JFT96 #YNWA - @SteveStevens50 Other Account,"🔴Bristol, England🔴",72,8571,1206269,2013-02-13 19:36:52,2020-11-13 15:25:42,0,More proof these international breaks right now are stupid and pointless...#Salah #COVID19 #LFC,"[{'text': 'Salah', 'indices': [75, 81]}, {'text': 'COVID19', 'indices': [82, 90]}, {'text': 'LFC', 'indices': [91, 95]}]"
Yusuf_Ahmd,Olympic power napper with a passion to dream. Part time defense against dark humor professor.,,342,495,38060,2010-12-19 19:52:19,2020-11-13 15:25:42,1185,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
rachelmlenzi,"A Pittsburgher from Annapolis in Buffalo. Sports. Journalism. Music. Books. Sometimes I run 5Ks. College/high school sports enterprise reporter, @thebuffalonews","Buffalo, NY",1493,3401,71373,2012-03-28 15:13:39,2020-11-13 15:25:42,0,"The Canisius men’s basketball program is paused again because of a positive Covid-19 test. Griffs coach Reggie Witherspoon also confirms he tested positive last month for Covid-19.

https://t.co/rS0tnJ8DdN",[]
allaina_husra,"When life knocks you down, Roll over and look at the star 🌟",malaysia,89,69,17218,2017-07-26 16:11:01,2020-11-13 15:25:42,3767,"Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died — and they didn’t even attend the wedding. https://t.co/n0xsPCqMi2",[]
433,The Home of Football 🏠⚽️,,433,838081,16750,2014-06-11 05:47:10,2020-11-13 15:25:42,6,"The Egyptian FA have confirmed that Mohamed Salah has tested positve for COVID-19. ⁣
⁣
Get well soon, Mo! 🙏 https://t.co/QW6dFen2wu",[]
timeindawater1,"Follow me if you believe in respectful dialogue, peaceful protest, democracy, & holding leaders accountable to represent us. #innocentpeopledont #USAorInc",,1622,1741,87596,2015-09-14 21:19:59,2020-11-13 15:25:42,362,"""Meanwhile, the Strategic National Stockpile, the U.S. emergency reserve, has only 115 million N95 masks, far short of the 300 million the administration had hoped to amass by winter...""

https://t.co/N84S6cZMwg",[]
CreekBoy14,I'm a great guy with an open mind on realities of life and a voice for the TRUTH!,Nigeria,912,333,24779,2019-06-30 19:58:22,2020-11-13 15:25:42,96,Breaking: The Egyptian FA has confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/frfhHc9NzS,[]
pharukdagreat,Dream big. A cule.,Lagos,3079,1015,10179,2018-03-26 09:30:55,2020-11-13 15:25:41,1185,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
aliyaliyailya,"believe in what you pray for🦋💜
instagram: @allyahscarlet",kwarto,276,280,3650,2020-04-19 14:37:56,2020-11-13 15:25:41,1907,😭💞 thank u @TXT_members https://t.co/9CbaQrNvoq,[]
troutish,Climate organiser | Unionist | Wadjela | Husband | Writer | Poet & Hip Hop MC @Selekt_Few,Nyoongar Boodjar,4996,3041,174521,2009-04-17 09:57:49,2020-11-13 15:25:41,103,"Good news: death rates are lower now than March. 

But that’s partly because health-care workers are savvier &amp; better at treating COVID-19. 

Those gains are not givens. They’re *contingent on people not burning out*. And people are. 4/

https://t.co/is2NGHdwRP",[]
VM_mutuku,changing the face can change nothing but facing the change can change everything.,"Mombasa , Kenya",1026,203,8735,2015-05-06 07:33:59,2020-11-13 15:25:41,9,Have you participated in the Kazi Mtaani initiative? How did help you during the covid-19 crisis? #UhuruNaKazi https://t.co/LLrrmkCfCF,"[{'text': 'UhuruNaKazi', 'indices': [115, 127]}]"
valjean00,I disagree often but never thoughtlessly.,,1112,289,89442,2007-04-28 16:07:55,2020-11-13 15:25:41,2,"Nationally, more than 938,000 coronavirus cases have been identified in the last week, the equivalent of everyone in Delaware. More than 7,500 people have died of COVID in the last week. Six states have weekly death records.

This is really bad.

https://t.co/KFwrs9hMdX",[]
DanielSKay_,Only begging that I do is me begging your pardon.,Dreamville,551,656,87014,2016-12-22 18:43:04,2020-11-13 15:25:41,1185,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
weddie_s,...akun baru lagi  #NewNormal 😷 #StayHealthy 🏋 #EnjoyLife 🎧 ☕ | #Liverpudlian ⚽️ #LFC 🔴🏆 #YNWA #Timnas 🇲🇨💪🏼| #NoHoax | ...yg terlewat silakan dm utk fb,  🌏 #Bogor #NKRI 🇮🇩✊🏼💪🏼,4996,4527,13030,2019-01-31 03:11:28,2020-11-13 15:25:41,29,BREAKING: Liverpool's Mohamed Salah tests positive for Covid-19 https://t.co/tWOmhsYtCn,[]
trustingmyvibes,"Love Warrior, Humanitarian, Intuitive Writer & Spiritual Activist for cosmic truth, liberty, justice & peace of mind for all 💜🌏💜","Tennessee, USA",4998,2022,220272,2009-03-04 18:39:55,2020-11-13 15:25:41,2,"Older adults are the backbone of the #volunteer community. Before the pandemic, nearly a third of adults 65+ volunteered weekly, twice the rate of those age 18-34. How has your volunteering changed due to #covid19? https://t.co/9t3OhZhi6p","[{'text': 'volunteer', 'indices': [55, 65]}]"
mitya2,Usually tired.Lavender Menace.Escaped from NHS but going back in.,Oxfordshire,402,439,18691,2009-04-28 21:02:20,2020-11-13 15:25:41,5,Staff at Royal Derby Hospital have paid tribute to anaesthetist Dr Krishnan Subramanian who died on Thursday from Covid-19 https://t.co/rtrwOPOGRK,[]
PotAndCookies,23. IG: pravinmanirasan // SS04 // GGMU ❤️,Hougang ,461,972,125102,2014-10-13 11:56:50,2020-11-13 15:25:41,1189,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
CampaignLiveUS,"Campaign US explores bold, world changing ideas at the intersection of marketing, brands, advertising, and technology.",New York,1999,14865,23477,2014-09-21 06:22:11,2020-11-13 15:25:41,0,"Despite the craziness of COVID-19, @BBDOWorldwide  doubled down on employee training on @Facebook and @Google remotely this year.
https://t.co/MF8sFUEkWz",[]
UFairness,"The Platocracy, finally law and order for these nations and the elders to watch over us and mother. Your Proclamation is in my profile link.","Colorado, USA",2793,2372,54256,2020-03-04 06:44:58,2020-11-13 15:25:41,0,"Listen to: The COVID-19 Vaccine Trial Results: What They Mean, What Comes Next - https://t.co/wvFlzqyMTe",[]
BenSaw64,"Followed by that man from Nantucket.

It/that",,649,329,6758,2018-08-02 13:06:42,2020-11-13 15:25:40,478,"Never forget:

On Jan. 24, THE VERY SAME DAY she was privately briefed on #COVID19, @SenatorLoeffler began quietly dumping stock ahead of the financial crash she saw coming. She then spent months echoing Trump's lies while investing in companies that would profit from a pandemic.","[{'text': 'COVID19', 'indices': [88, 96]}]"
hellosleeper,// Pablo Andres // 24 // 🇲🇽 //,"El Paso, TX",420,320,14133,2017-06-01 06:31:24,2020-11-13 15:25:40,10,"Today is exactly 8 months since the first COVID-19 case was reported in El Paso.

Today, we hit 30,848 ACTIVE cases, 70,575 total cases, and 741 deaths. 

We're still waiting on hospitalization numbers today.",[]
MahmoudMagdy96,,"Cairo, Egypt",200,215,4041,2012-06-14 23:23:02,2020-11-13 15:25:40,2,Liverpool star Mo Salah tests positive for Covid-19 on international duty | Evening Standard https://t.co/VKCeCc5zw2,[]
lowcountryjen,"Proud progressive, mom of 2 amazing boys #resistance #votebluenomatterwho #notmypresident (she/her)",Lowcountry SC,2107,643,17154,2010-08-18 12:48:08,2020-11-13 15:25:40,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
Free65,"Dad, hubby, 🐕 lover, nerd, science/nature lover, veteran. 🌎🚀🪐","Denver, Colorado",1676,1347,27070,2009-03-08 00:27:44,2020-11-13 15:25:40,5,"There’s no herd immunity without a vaccine.

Stay home if you can 🏠
Wear a mask 😷 
Wash your hands 🧼 

The Trump admin has failed, so it’s on us to protect each other &amp; lighten the burden on our nations incredible healthcare workers battling #COVID19.",[]
Casandrae22,I appreciate and love all living creatures (minus centipedes)  ♊️♐️♏️,,421,504,13494,2011-03-12 01:36:49,2020-11-13 15:25:40,20305,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",[]
lookpat_zuza,l’m from Thailand 🇹🇭 | 📸 photographer |  ⚽️ Manchester United #MUFC | IG: Lookpat_zuza 🙏🏻Thank you for following,"Bangkok, Thailand",140,60,791,2009-12-13 14:08:40,2020-11-13 15:25:40,1189,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
Vgchapman54,"#impeachbarr#thebeesaredying
#removetrumpnow
#savethepostoffice
#covid19
#familiesfirst
#trumpconcede
#putinbitch45",,166,82,4882,2018-03-18 14:55:30,2020-11-13 15:25:40,14,"Nursing homes and assisted living centers are holding memorials for people who've died from Covid-19, having chaplains and social workers help residents and staff, and bringing in hospice providers to offer grief counseling. https://t.co/gYfBvVFQvJ",[]
